Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,Correo Electrónico
10/28/2015,SO47931,1,2443.35,AW Huancayo,BK-R89R-52,lacey27@adventure-works.com
10/09/2015,SO47787,1,2443.35,AW Huancayo,BK-R89R-44,vincent12@adventure-works.com
11/29/2015,SO48273,1,2443.35,AW Huancayo,BK-R89R-48,martin6@adventure-works.com
11/22/2015,SO48218,1,2443.35,AW Huancayo,BK-R89R-44,andrew12@adventure-works.com
11/24/2015,SO48228,1,2443.35,AW Huancayo,BK-R89R-44,kate14@adventure-works.com
11/11/2015,SO48150,1,2443.35,AW Huancayo,BK-R89R-48,marshall7@adventure-works.com
11/10/2015,SO48144,1,2443.35,AW Huancayo,BK-R89R-52,stacy3@adventure-works.com
11/16/2015,SO48179,1,2443.35,AW Huancayo,BK-R89R-48,logan37@adventure-works.com
11/08/2015,SO48130,1,2443.35,AW Huancayo,BK-R89R-44,wayne10@adventure-works.com
11/25/2015,SO48238,1,2443.35,AW Huancayo,BK-R89R-44,theodore15@adventure-works.com
11/28/2015,SO48265,1,2443.35,AW Huancayo,BK-R89R-48,brianna46@adventure-works.com
12/08/2015,SO48475,1,2443.35,AW Huancayo,BK-R89R-52,damien3@adventure-works.com
07/17/2015,SO46819,1,2443.35,AW Arequipa,BK-R89R-44,clinton8@adventure-works.com
07/06/2015,SO46727,1,2443.35,AW Arequipa,BK-R89R-52,carolyn19@adventure-works.com
07/03/2015,SO46696,1,2443.35,AW Arequipa,BK-R89R-52,tamara18@adventure-works.com
07/27/2015,SO46897,1,2443.35,AW Arequipa,BK-R89R-44,jaclyn9@adventure-works.com
07/29/2015,SO46908,1,2443.35,AW Arequipa,BK-R89R-52,desiree17@adventure-works.com
07/06/2015,SO46725,1,2443.35,AW Arequipa,BK-R89R-48,willie9@adventure-works.com
07/21/2015,SO46853,1,2443.35,AW Arequipa,BK-R89R-44,regina5@adventure-works.com
07/16/2015,SO46806,1,2443.35,AW Arequipa,BK-R89R-52,rafael28@adventure-works.com
07/08/2015,SO46744,1,2443.35,AW Arequipa,BK-R89R-52,ruth16@adventure-works.com
07/14/2015,SO46798,1,2443.35,AW Arequipa,BK-R89R-44,anna5@adventure-works.com
07/27/2015,SO46898,1,2443.35,AW Arequipa,BK-R89R-48,denise6@adventure-works.com
07/17/2015,SO46818,1,2443.35,AW Arequipa,BK-R89R-48,louis13@adventure-works.com
07/11/2015,SO46766,1,2443.35,AW Arequipa,BK-R89R-48,larry18@adventure-works.com
08/30/2015,SO47333,1,2443.35,AW Arequipa,BK-R89R-44,latoya10@adventure-works.com
08/09/2015,SO47142,1,2443.35,AW Arequipa,BK-R89R-48,carla22@adventure-works.com
08/04/2015,SO47097,1,2443.35,AW Arequipa,BK-R89R-52,evelyn14@adventure-works.com
08/17/2015,SO47208,1,2443.35,AW Arequipa,BK-R89R-48,johnny6@adventure-works.com
08/18/2015,SO47218,1,2443.35,AW Arequipa,BK-R89R-48,ricky9@adventure-works.com
08/17/2015,SO47209,1,2443.35,AW Arequipa,BK-R89R-52,colleen6@adventure-works.com
08/06/2015,SO47115,1,2443.35,AW Arequipa,BK-R89R-52,candace6@adventure-works.com
08/12/2015,SO47160,1,2443.35,AW Arequipa,BK-R89R-48,lisa0@adventure-works.com
08/07/2015,SO47128,1,2443.35,AW Arequipa,BK-R89R-44,gloria17@adventure-works.com
08/30/2015,SO47334,1,2443.35,AW Arequipa,BK-R89R-48,kate7@adventure-works.com
08/25/2015,SO47290,1,2443.35,AW Arequipa,BK-R89R-44,nicole54@adventure-works.com
08/20/2015,SO47241,1,2443.35,AW Arequipa,BK-R89R-44,pedro5@adventure-works.com
08/02/2015,SO47084,1,2443.35,AW Arequipa,BK-R89R-52,albert12@adventure-works.com
09/11/2015,SO47524,1,2443.35,AW Arequipa,BK-R89R-52,candace18@adventure-works.com
09/25/2015,SO47623,1,2443.35,AW Arequipa,BK-R89R-48,brendan15@adventure-works.com
09/03/2015,SO47473,1,2443.35,AW Arequipa,BK-R89R-48,cedric35@adventure-works.com
09/30/2015,SO47656,1,2443.35,AW Arequipa,BK-R89R-44,jay47@adventure-works.com
09/06/2015,SO47489,1,2443.35,AW Arequipa,BK-R89R-44,evan25@adventure-works.com
09/18/2015,SO47577,1,2443.35,AW Arequipa,BK-R89R-52,dawn41@adventure-works.com
09/09/2015,SO47508,1,2443.35,AW Arequipa,BK-R89R-52,joan15@adventure-works.com
09/29/2015,SO47647,1,2443.35,AW Arequipa,BK-R89R-44,francisco14@adventure-works.com
09/03/2015,SO47475,1,2443.35,AW Arequipa,BK-R89R-48,pearlie0@adventure-works.com
09/04/2015,SO47482,1,2443.35,AW Arequipa,BK-R89R-52,ann13@adventure-works.com
09/14/2015,SO47552,1,2443.35,AW Arequipa,BK-R89R-44,armando4@adventure-works.com
09/08/2015,SO47500,1,2443.35,AW Arequipa,BK-R89R-48,orlando4@adventure-works.com
09/16/2015,SO47563,1,2443.35,AW Arequipa,BK-R89R-44,jenny45@adventure-works.com
09/09/2015,SO47509,1,2443.35,AW Arequipa,BK-R89R-44,kathryn2@adventure-works.com
10/30/2015,SO47953,1,2443.35,AW Arequipa,BK-R89R-48,whitney0@adventure-works.com
10/03/2015,SO47750,1,2443.35,AW Arequipa,BK-R89R-48,jacqueline28@adventure-works.com
10/07/2015,SO47775,1,2443.35,AW Arequipa,BK-R89R-48,beth9@adventure-works.com
10/03/2015,SO47751,1,2443.35,AW Arequipa,BK-R89R-48,glenn18@adventure-works.com
10/14/2015,SO47828,1,2443.35,AW Arequipa,BK-R89R-44,kristy17@adventure-works.com
10/24/2015,SO47907,1,2443.35,AW Arequipa,BK-R89R-48,julia69@adventure-works.com
10/14/2015,SO47826,1,2443.35,AW Arequipa,BK-R89R-52,erica1@adventure-works.com
10/13/2015,SO47816,1,2443.35,AW Arequipa,BK-R89R-48,micah22@adventure-works.com
10/14/2015,SO47827,1,2443.35,AW Arequipa,BK-R89R-52,joy14@adventure-works.com
10/12/2015,SO47804,1,2443.35,AW Arequipa,BK-R89R-52,jessica7@adventure-works.com
10/30/2015,SO47952,1,2443.35,AW Arequipa,BK-R89R-48,toni15@adventure-works.com
10/07/2015,SO47772,1,2443.35,AW Arequipa,BK-R89R-48,philip9@adventure-works.com
11/20/2015,SO48208,1,2443.35,AW Arequipa,BK-R89R-52,lindsey6@adventure-works.com
11/06/2015,SO48122,1,2443.35,AW Arequipa,BK-R89R-48,nancy23@adventure-works.com
11/18/2015,SO48194,1,2443.35,AW Arequipa,BK-R89R-48,ian40@adventure-works.com
11/29/2015,SO48274,1,2443.35,AW Arequipa,BK-R89R-52,margaret18@adventure-works.com
11/28/2015,SO48268,1,2443.35,AW Arequipa,BK-R89R-52,kelvin44@adventure-works.com
11/06/2015,SO48121,1,2443.35,AW Arequipa,BK-R89R-48,cassandra7@adventure-works.com
11/01/2015,SO48097,1,2443.35,AW Arequipa,BK-R89R-48,drew14@adventure-works.com
11/26/2015,SO48250,1,2443.35,AW Arequipa,BK-R89R-52,karen30@adventure-works.com
11/02/2015,SO48101,1,2443.35,AW Arequipa,BK-R89R-48,orlando15@adventure-works.com
11/03/2015,SO48107,1,2443.35,AW Arequipa,BK-R89R-52,alexis32@adventure-works.com
11/09/2015,SO48139,1,2443.35,AW Arequipa,BK-R89R-52,julio9@adventure-works.com
12/05/2015,SO48449,1,2443.35,AW Arequipa,BK-R89R-52,barry6@adventure-works.com
12/30/2015,SO48721,1,2443.35,AW Arequipa,BK-R89R-44,brett11@adventure-works.com
12/02/2015,SO48417,1,2443.35,AW Arequipa,BK-R89R-44,maurice12@adventure-works.com
12/20/2015,SO48619,1,2443.35,AW Arequipa,BK-R89R-48,tonya7@adventure-works.com
12/30/2015,SO48722,1,2443.35,AW Arequipa,BK-R89R-48,jose52@adventure-works.com
12/24/2015,SO48662,1,2443.35,AW Arequipa,BK-R89R-48,hector13@adventure-works.com
12/01/2015,SO48409,1,2443.35,AW Arequipa,BK-R89R-52,briana4@adventure-works.com
12/13/2015,SO48541,1,2443.35,AW Arequipa,BK-R89R-44,timothy24@adventure-works.com
12/23/2015,SO48652,1,2443.35,AW Arequipa,BK-R89R-44,chelsea15@adventure-works.com
12/09/2015,SO48489,1,2443.35,AW Arequipa,BK-R89R-48,justin43@adventure-works.com
12/14/2015,SO48557,1,2443.35,AW Arequipa,BK-R89R-52,brandy12@adventure-works.com
12/19/2015,SO48606,1,2443.35,AW Arequipa,BK-R89R-44,patricia11@adventure-works.com
12/30/2015,SO48719,1,2443.35,AW Arequipa,BK-R89R-44,kristi15@adventure-works.com
12/28/2015,SO48696,1,2443.35,AW Arequipa,BK-R89R-44,christy31@adventure-works.com
07/19/2015,SO46829,1,2443.35,AW Mall del Sur,BK-R89R-48,haley52@adventure-works.com
07/21/2015,SO46849,1,2443.35,AW Mall del Sur,BK-R89R-52,brianna42@adventure-works.com
07/05/2015,SO46717,1,2443.35,AW Mall del Sur,BK-R89R-44,yolanda8@adventure-works.com
07/25/2015,SO46878,1,2443.35,AW Mall del Sur,BK-R89R-48,julia77@adventure-works.com
07/15/2015,SO46801,1,2443.35,AW Mall del Sur,BK-R89R-44,charles14@adventure-works.com
08/04/2015,SO47095,1,2443.35,AW Mall del Sur,BK-R89R-52,adam28@adventure-works.com
08/06/2015,SO47111,1,2443.35,AW Mall del Sur,BK-R89R-48,kristen5@adventure-works.com
08/31/2015,SO47341,1,2443.35,AW Mall del Sur,BK-R89R-44,natalie51@adventure-works.com
08/01/2015,SO47073,1,2443.35,AW Mall del Sur,BK-R89R-48,paige26@adventure-works.com
08/05/2015,SO47106,1,2443.35,AW Mall del Sur,BK-R89R-48,haley23@adventure-works.com
08/11/2015,SO47151,1,2443.35,AW Mall del Sur,BK-R89R-52,alexandria29@adventure-works.com
08/27/2015,SO47305,1,2443.35,AW Mall del Sur,BK-R89R-48,lucas82@adventure-works.com
08/12/2015,SO47157,1,2443.35,AW Mall del Sur,BK-R89R-48,petr0@adventure-works.com
08/19/2015,SO47223,1,2443.35,AW Mall del Sur,BK-R89R-52,jocelyn0@adventure-works.com
08/17/2015,SO47203,1,2443.35,AW Mall del Sur,BK-R89R-52,luis43@adventure-works.com
08/15/2015,SO47190,1,2443.35,AW Mall del Sur,BK-R89R-48,stephanie28@adventure-works.com
09/15/2015,SO47558,1,2443.35,AW Mall del Sur,BK-R89R-52,isaiah10@adventure-works.com
12/28/2015,SO48693,1,2443.35,AW Mall del Sur,BK-R89R-52,jack41@adventure-works.com
07/27/2015,SO46893,1,2443.35,AW Mall del Sur,BK-R89R-48,vanessa16@adventure-works.com
07/08/2015,SO46741,1,2443.35,AW Mall del Sur,BK-R89R-52,joe31@adventure-works.com
08/27/2015,SO47306,1,2443.35,AW Mall del Sur,BK-R89R-48,timothy31@adventure-works.com
08/04/2015,SO47092,1,2443.35,AW Mall del Sur,BK-R89R-48,allison32@adventure-works.com
08/20/2015,SO47237,1,2443.35,AW Mall del Sur,BK-R89R-44,natalie65@adventure-works.com
08/18/2015,SO47215,1,2443.35,AW Mall del Sur,BK-R89R-44,lauren3@adventure-works.com
08/06/2015,SO47110,1,2443.35,AW Mall del Sur,BK-R89R-52,nelson4@adventure-works.com
09/18/2015,SO47572,1,2443.35,AW Mall del Sur,BK-R89R-44,ariana12@adventure-works.com
10/25/2015,SO47913,1,2443.35,AW Mall del Sur,BK-R89R-44,emma30@adventure-works.com
10/27/2015,SO47929,1,2443.35,AW Mall del Sur,BK-R89R-44,charles13@adventure-works.com
07/02/2015,SO46685,1,2181.5625,AW Breña,BK-R89B-52,isaiah17@adventure-works.com
07/11/2015,SO46763,1,2181.5625,AW Breña,BK-R89B-48,natasha8@adventure-works.com
07/12/2015,SO46771,1,2181.5625,AW Breña,BK-R89B-52,alexandria39@adventure-works.com
07/12/2015,SO46774,1,2181.5625,AW Breña,BK-R89B-48,jésus18@adventure-works.com
07/23/2015,SO46867,1,2181.5625,AW Comas,BK-R89B-52,jennifer89@adventure-works.com
07/30/2015,SO46912,1,2181.5625,AW Comas,BK-R89B-52,taylor3@adventure-works.com
08/07/2015,SO47125,1,2181.5625,AW Breña,BK-R89B-48,marcus30@adventure-works.com
08/08/2015,SO47132,1,2181.5625,AW Comas,BK-R89B-48,dakota17@adventure-works.com
08/13/2015,SO47168,1,2181.5625,AW Comas,BK-R89B-52,hannah18@adventure-works.com
08/15/2015,SO47194,1,2181.5625,AW Comas,BK-R89B-52,rachel17@adventure-works.com
08/19/2015,SO47228,1,2181.5625,AW Breña,BK-R89B-48,devin86@adventure-works.com
08/22/2015,SO47258,1,2181.5625,AW Breña,BK-R89B-52,anna51@adventure-works.com
08/29/2015,SO47324,1,2181.5625,AW Breña,BK-R89B-52,julia33@adventure-works.com
10/01/2015,SO47733,1,2181.5625,AW Breña,BK-R89B-48,anthony12@adventure-works.com
11/06/2015,SO48117,1,2181.5625,AW Lurin,BK-R89B-52,cindy10@adventure-works.com
12/20/2015,SO48613,1,2181.5625,AW Lurin,BK-R89B-48,edwin9@adventure-works.com
12/29/2015,SO48705,1,2181.5625,AW Lurin,BK-R89B-44,stefanie4@adventure-works.com
12/19/2015,SO48599,1,2181.5625,AW Lurin,BK-R89B-52,jenny10@adventure-works.com
09/10/2015,SO47514,1,2181.5625,AW Trujillo,BK-R89B-52,tyrone18@adventure-works.com
07/26/2015,SO46885,1,2181.5625,AW Huancayo,BK-R89B-44,clinton9@adventure-works.com
08/20/2015,SO47235,1,2181.5625,AW Huancayo,BK-R89B-48,joel11@adventure-works.com
11/13/2015,SO48165,1,2181.5625,AW Trujillo,BK-R89B-44,darren24@adventure-works.com
11/26/2015,SO48247,1,2181.5625,AW Trujillo,BK-R89B-44,mario17@adventure-works.com
08/08/2015,SO47130,1,2181.5625,AW Huancayo,BK-R89B-48,dakota4@adventure-works.com
12/01/2015,SO48401,1,2181.5625,AW Trujillo,BK-R89B-48,karl0@adventure-works.com
12/29/2015,SO48708,1,2181.5625,AW Trujillo,BK-R89B-52,alisha32@adventure-works.com
10/22/2015,SO47889,1,2181.5625,AW Huancayo,BK-R89B-52,micah8@adventure-works.com
10/23/2015,SO47897,1,2181.5625,AW Huancayo,BK-R89B-52,ruben36@adventure-works.com
12/29/2015,SO48702,1,2181.5625,AW Huancayo,BK-R89B-52,karen22@adventure-works.com
12/22/2015,SO48631,1,2181.5625,AW Huancayo,BK-R89B-48,karla23@adventure-works.com
07/24/2015,SO46873,1,2181.5625,AW Arequipa,BK-R89B-52,kara18@adventure-works.com
07/28/2015,SO46901,1,2181.5625,AW Arequipa,BK-R89B-48,mary36@adventure-works.com
08/15/2015,SO47197,1,2181.5625,AW Arequipa,BK-R89B-52,wyatt21@adventure-works.com
08/21/2015,SO47251,1,2181.5625,AW Arequipa,BK-R89B-52,dale14@adventure-works.com
08/23/2015,SO47268,1,2181.5625,AW Arequipa,BK-R89B-48,kevin57@adventure-works.com
08/13/2015,SO47171,1,2181.5625,AW Arequipa,BK-R89B-44,francis2@adventure-works.com
09/22/2015,SO47604,1,2181.5625,AW Arequipa,BK-R89B-48,philip20@adventure-works.com
09/13/2015,SO47543,1,2181.5625,AW Arequipa,BK-R89B-52,jay7@adventure-works.com
09/25/2015,SO47625,1,2181.5625,AW Arequipa,BK-R89B-52,mallory2@adventure-works.com
10/13/2015,SO47819,1,2181.5625,AW Arequipa,BK-R89B-48,jaime25@adventure-works.com
10/26/2015,SO47924,1,2181.5625,AW Arequipa,BK-R89B-52,meredith18@adventure-works.com
10/02/2015,SO47742,1,2181.5625,AW Arequipa,BK-R89B-48,joe11@adventure-works.com
10/15/2015,SO47834,1,2181.5625,AW Arequipa,BK-R89B-48,francis6@adventure-works.com
11/01/2015,SO48098,1,2181.5625,AW Arequipa,BK-R89B-52,ruben23@adventure-works.com
11/17/2015,SO48188,1,2181.5625,AW Arequipa,BK-R89B-52,kara9@adventure-works.com
11/11/2015,SO48156,1,2181.5625,AW Arequipa,BK-R89B-52,theresa10@adventure-works.com
11/07/2015,SO48129,1,2181.5625,AW Arequipa,BK-R89B-52,evelyn8@adventure-works.com
11/10/2015,SO48147,1,2181.5625,AW Arequipa,BK-R89B-52,jake2@adventure-works.com
11/13/2015,SO48168,1,2181.5625,AW Arequipa,BK-R89B-44,mitchell2@adventure-works.com
12/15/2015,SO48566,1,2181.5625,AW Arequipa,BK-R89B-48,jessie4@adventure-works.com
12/07/2015,SO48471,1,2181.5625,AW Arequipa,BK-R89B-48,tommy16@adventure-works.com
12/13/2015,SO48540,1,2181.5625,AW Arequipa,BK-R89B-52,logan50@adventure-works.com
12/14/2015,SO48556,1,2181.5625,AW Arequipa,BK-R89B-52,jill10@adventure-works.com
12/27/2015,SO48688,1,2181.5625,AW Arequipa,BK-R89B-44,jodi16@adventure-works.com
12/23/2015,SO48650,1,2181.5625,AW Arequipa,BK-R89B-44,carly11@adventure-works.com
12/18/2015,SO48595,1,2181.5625,AW Arequipa,BK-R89B-48,tony21@adventure-works.com
12/03/2015,SO48432,1,2181.5625,AW Arequipa,BK-R89B-52,pedro41@adventure-works.com
07/30/2015,SO46911,1,2181.5625,AW Mall del Sur,BK-R89B-52,morgan36@adventure-works.com
07/17/2015,SO46815,1,2181.5625,AW Mall del Sur,BK-R89B-48,madison33@adventure-works.com
08/19/2015,SO47227,1,2181.5625,AW Mall del Sur,BK-R89B-48,jordyn12@adventure-works.com
09/30/2015,SO47651,1,2181.5625,AW Mall del Sur,BK-R89B-52,alexandra22@adventure-works.com
07/26/2015,SO46886,1,2181.5625,AW Mall del Sur,BK-R89B-52,jordan64@adventure-works.com
08/15/2015,SO47189,1,2181.5625,AW Mall del Sur,BK-R89B-44,dwayne3@adventure-works.com
08/12/2015,SO47156,1,2181.5625,AW Mall del Sur,BK-R89B-44,victoria19@adventure-works.com
08/14/2015,SO47179,1,2181.5625,AW Mall del Sur,BK-R89B-52,justin11@adventure-works.com
09/19/2015,SO47581,1,2181.5625,AW Mall del Sur,BK-R89B-48,steven13@adventure-works.com
10/27/2015,SO47928,1,2181.5625,AW Mall del Sur,BK-R89B-52,eduardo45@adventure-works.com
10/24/2015,SO47905,1,2181.5625,AW Mall del Sur,BK-R89B-44,nathaniel17@adventure-works.com
07/01/2015,SO46679,1,2181.5625,AW Comas,BK-R89B-44,eduardo2@adventure-works.com
07/03/2015,SO46693,1,2181.5625,AW Breña,BK-R89B-44,ethan11@adventure-works.com
07/03/2015,SO46694,1,2181.5625,AW Breña,BK-R89B-44,isabella49@adventure-works.com
07/07/2015,SO46734,1,2181.5625,AW Breña,BK-R89B-48,eugene18@adventure-works.com
07/10/2015,SO46751,1,2181.5625,AW Breña,BK-R89B-52,jason13@adventure-works.com
07/12/2015,SO46772,1,2181.5625,AW Comas,BK-R89B-48,jose68@adventure-works.com
07/13/2015,SO46785,1,2181.5625,AW Breña,BK-R89B-44,jonathan21@adventure-works.com
07/13/2015,SO46784,1,2181.5625,AW Comas,BK-R89B-48,megan43@adventure-works.com
07/14/2015,SO46793,1,2181.5625,AW Comas,BK-R89B-48,elijah43@adventure-works.com
07/14/2015,SO46792,1,2181.5625,AW Comas,BK-R89B-44,jordyn14@adventure-works.com
07/16/2015,SO46805,1,2181.5625,AW Comas,BK-R89B-44,patrick12@adventure-works.com
07/21/2015,SO46846,1,2181.5625,AW Lurin,BK-R89B-44,alicia1@adventure-works.com
07/30/2015,SO46913,1,2181.5625,AW Breña,BK-R89B-48,logan32@adventure-works.com
07/31/2015,SO46924,1,2181.5625,AW Comas,BK-R89B-48,bailey11@adventure-works.com
08/02/2015,SO47079,1,2181.5625,AW Breña,BK-R89B-48,ian42@adventure-works.com
08/02/2015,SO47078,1,2181.5625,AW Comas,BK-R89B-48,isabella73@adventure-works.com
08/03/2015,SO47087,1,2181.5625,AW Comas,BK-R89B-52,natalie63@adventure-works.com
08/09/2015,SO47139,1,2181.5625,AW Breña,BK-R89B-48,john39@adventure-works.com
08/10/2015,SO47147,1,2181.5625,AW Breña,BK-R89B-48,florian1@adventure-works.com
08/13/2015,SO47167,1,2181.5625,AW Comas,BK-R89B-48,lauren53@adventure-works.com
08/16/2015,SO47200,1,2181.5625,AW Breña,BK-R89B-44,zachary24@adventure-works.com
08/19/2015,SO47225,1,2181.5625,AW Comas,BK-R89B-48,nathan62@adventure-works.com
08/21/2015,SO47249,1,2181.5625,AW Comas,BK-R89B-52,gregory18@adventure-works.com
08/21/2015,SO47248,1,2181.5625,AW Breña,BK-R89B-48,natalie45@adventure-works.com
08/22/2015,SO47259,1,2181.5625,AW Comas,BK-R89B-48,mariah35@adventure-works.com
08/22/2015,SO47260,1,2181.5625,AW Comas,BK-R89B-48,richard61@adventure-works.com
08/23/2015,SO47265,1,2181.5625,AW Breña,BK-R89B-48,jordan48@adventure-works.com
08/25/2015,SO47287,1,2181.5625,AW Comas,BK-R89B-48,bailey35@adventure-works.com
08/25/2015,SO47288,1,2181.5625,AW Comas,BK-R89B-44,jordyn5@adventure-works.com
08/26/2015,SO47297,1,2181.5625,AW Comas,BK-R89B-52,danielle24@adventure-works.com
08/27/2015,SO47309,1,2181.5625,AW Breña,BK-R89B-52,angel16@adventure-works.com
08/28/2015,SO47318,1,2181.5625,AW Breña,BK-R89B-48,elizabeth26@adventure-works.com
08/28/2015,SO47321,1,2181.5625,AW Comas,BK-R89B-44,eric49@adventure-works.com
08/28/2015,SO47320,1,2181.5625,AW Breña,BK-R89B-52,lucas24@adventure-works.com
08/29/2015,SO47325,1,2181.5625,AW Breña,BK-R89B-44,jorge23@adventure-works.com
08/29/2015,SO47327,1,2181.5625,AW Comas,BK-R89B-52,sara5@adventure-works.com
09/12/2015,SO47529,1,2181.5625,AW Breña,BK-R89B-52,gabrielle35@adventure-works.com
09/15/2015,SO47557,1,2181.5625,AW Comas,BK-R89B-52,bryan4@adventure-works.com
09/19/2015,SO47582,1,2181.5625,AW Breña,BK-R89B-44,jessie33@adventure-works.com
10/10/2015,SO47789,1,2181.5625,AW Breña,BK-R89B-48,amanda11@adventure-works.com
10/20/2015,SO47874,1,2181.5625,AW Comas,BK-R89B-44,jay17@adventure-works.com
10/21/2015,SO47882,1,2181.5625,AW Breña,BK-R89B-48,martha20@adventure-works.com
10/30/2015,SO47949,1,2181.5625,AW Breña,BK-R89B-52,katherine27@adventure-works.com
11/14/2015,SO48169,1,2181.5625,AW Comas,BK-R89B-52,tony18@adventure-works.com
11/30/2015,SO48280,1,2181.5625,AW Breña,BK-R89B-52,emily15@adventure-works.com
11/25/2015,SO48239,1,2181.5625,AW Breña,BK-R89B-44,evan12@adventure-works.com
11/18/2015,SO48192,1,2181.5625,AW Breña,BK-R89B-52,jessie38@adventure-works.com
11/14/2015,SO48173,1,2181.5625,AW Comas,BK-R89B-48,victoria6@adventure-works.com
12/25/2015,SO48670,1,2181.5625,AW Breña,BK-R89B-52,eduardo84@adventure-works.com
12/20/2015,SO48616,1,2181.5625,AW Comas,BK-R89B-44,lucas83@adventure-works.com
12/12/2015,SO48526,1,2181.5625,AW Breña,BK-R89B-48,charles19@adventure-works.com
12/16/2015,SO48571,1,2181.5625,AW Breña,BK-R89B-52,austin36@adventure-works.com
12/01/2015,SO48404,1,2181.5625,AW Comas,BK-R89B-52,walter12@adventure-works.com
12/07/2015,SO48464,1,2181.5625,AW Breña,BK-R89B-48,kristi36@adventure-works.com
12/05/2015,SO48442,1,2181.5625,AW Comas,BK-R89B-52,dennis19@adventure-works.com
12/11/2015,SO48508,1,2181.5625,AW Breña,BK-R89B-52,cole17@adventure-works.com
07/20/2015,SO46836,1,2181.5625,AW Lurin,BK-R89B-52,brendan6@adventure-works.com
07/05/2015,SO46712,1,2181.5625,AW Lurin,BK-R89B-44,manuel13@adventure-works.com
07/19/2015,SO46827,1,2181.5625,AW Lurin,BK-R89B-44,bryan16@adventure-works.com
09/18/2015,SO47571,1,2181.5625,AW Lurin,BK-R89B-52,frank22@adventure-works.com
09/10/2015,SO47511,1,2181.5625,AW Lurin,BK-R89B-48,colleen42@adventure-works.com
09/02/2015,SO47463,1,2181.5625,AW Lurin,BK-R89B-44,seth19@adventure-works.com
09/05/2015,SO47486,1,2181.5625,AW Lurin,BK-R89B-52,katherine75@adventure-works.com
09/29/2015,SO47645,1,2181.5625,AW Lurin,BK-R89B-48,jodi7@adventure-works.com
10/04/2015,SO47759,1,2181.5625,AW Lurin,BK-R89B-48,noah0@adventure-works.com
10/12/2015,SO47800,1,2181.5625,AW Lurin,BK-R89B-44,colleen39@adventure-works.com
11/09/2015,SO48138,1,2181.5625,AW Lurin,BK-R89B-44,diane7@adventure-works.com
12/14/2015,SO48549,1,2181.5625,AW Lurin,BK-R89B-48,frederick3@adventure-works.com
12/16/2015,SO48567,1,2181.5625,AW Lurin,BK-R89B-52,damien25@adventure-works.com
12/03/2015,SO48420,1,2181.5625,AW Lurin,BK-R89B-52,lacey0@adventure-works.com
12/14/2015,SO48546,1,2181.5625,AW Lurin,BK-R89B-52,leonard13@adventure-works.com
12/20/2015,SO48614,1,2181.5625,AW Lurin,BK-R89B-48,randy23@adventure-works.com
12/24/2015,SO48657,1,2181.5625,AW Lurin,BK-R89B-44,dana20@adventure-works.com
12/03/2015,SO48424,1,2181.5625,AW Lurin,BK-R89B-52,alfredo11@adventure-works.com
12/12/2015,SO48524,1,2181.5625,AW Lurin,BK-R89B-52,kelvin5@adventure-works.com
07/25/2015,SO46876,1,2181.5625,AW Trujillo,BK-R89B-48,adrienne13@adventure-works.com
07/04/2015,SO46701,1,2181.5625,AW Trujillo,BK-R89B-48,erika5@adventure-works.com
07/23/2015,SO46865,1,2181.5625,AW Trujillo,BK-R89B-48,donald2@adventure-works.com
08/20/2015,SO47232,1,2181.5625,AW Trujillo,BK-R89B-44,troy9@adventure-works.com
08/25/2015,SO47283,1,2181.5625,AW Trujillo,BK-R89B-44,deanna26@adventure-works.com
08/04/2015,SO47094,1,2181.5625,AW Trujillo,BK-R89B-52,jill22@adventure-works.com
09/29/2015,SO47644,1,2181.5625,AW Trujillo,BK-R89B-48,isabel3@adventure-works.com
09/17/2015,SO47565,1,2181.5625,AW Trujillo,BK-R89B-52,julia48@adventure-works.com
07/08/2015,SO46739,1,2181.5625,AW Huancayo,BK-R89B-44,jonathon0@adventure-works.com
07/12/2015,SO46769,1,2181.5625,AW Huancayo,BK-R89B-52,ruth18@adventure-works.com
09/02/2015,SO47462,1,2181.5625,AW Trujillo,BK-R89B-48,donna2@adventure-works.com
09/08/2015,SO47494,1,2181.5625,AW Trujillo,BK-R89B-44,gilbert5@adventure-works.com
09/23/2015,SO47606,1,2181.5625,AW Trujillo,BK-R89B-48,priscilla10@adventure-works.com
07/13/2015,SO46779,1,2181.5625,AW Huancayo,BK-R89B-52,karla22@adventure-works.com
07/11/2015,SO46759,1,2181.5625,AW Huancayo,BK-R89B-44,erica7@adventure-works.com
07/23/2015,SO46864,1,2181.5625,AW Huancayo,BK-R89B-44,evelyn11@adventure-works.com
07/29/2015,SO46905,1,2181.5625,AW Huancayo,BK-R89B-48,frederick18@adventure-works.com
07/10/2015,SO46750,1,2181.5625,AW Huancayo,BK-R89B-52,hector19@adventure-works.com
09/21/2015,SO47596,1,2181.5625,AW Trujillo,BK-R89B-44,terrence3@adventure-works.com
10/13/2015,SO47812,1,2181.5625,AW Trujillo,BK-R89B-52,danny6@adventure-works.com
10/08/2015,SO47779,1,2181.5625,AW Trujillo,BK-R89B-48,tara19@adventure-works.com
10/28/2015,SO47933,1,2181.5625,AW Trujillo,BK-R89B-44,jerome4@adventure-works.com
08/31/2015,SO47338,1,2181.5625,AW Huancayo,BK-R89B-44,christy24@adventure-works.com
08/18/2015,SO47213,1,2181.5625,AW Huancayo,BK-R89B-52,laura18@adventure-works.com
